Date,MoCap csv name,Individual,Block Number,Trial Number,Grade,Pre Avg Speed,Post Avg Speed,Avg Body Angle Spread Ahead1,Avg Body Angle Spread Ahead2,Avg Body Angle Spread Ahead3,Avg Body Angle Spread Behind1,Avg Body Angle Spread Behind2,Avg Body Angle Spread Behind3,Avg Body Angle Spread FA,Pre Avg Body Angle Ahead1 (deg),Pre Avg Body Angle Ahead2 (deg),Pre Avg Body Angle Ahead3 (deg),Pre Avg Body Angle Behind1 (deg),Pre Avg Body Angle Behind2 (deg),Pre Avg Body Angle Behind3 (deg),Pre Avg Body Angle FA (deg),Post Avg Body Angle Ahead1 (deg),Post Avg Body Angle Ahead2 (deg),Post Avg Body Angle Ahead3 (deg),Post Avg Body Angle Behind1 (deg),Post Avg Body Angle Behind2 (deg),Post Avg Body Angle Behind3 (deg),Post Avg Body Angle FA (deg),Pre Area FA,Pre Area Ahead1,Pre Area Ahead2,Pre Area Ahead3,Pre Area Behind1,Pre Area Behind2,Pre Area Behind3,Post Area FA,Post Area Ahead1,Post Area Ahead2,Post Area Ahead3,Post Area Behind1,Post Area Behind2,Post Area Behind3
2024-12-12,2024-12-12_15-31_block5_snake10_trial05,10,5,5,B,191.03138648091218,157.79715594289925,11.438958668826507,nan,nan,66.75887497387559,13.632902982686977,15.547899454142105,34.21564317798126,-16.79,nan,nan,-29.39,42.48812695737602,-2.11,-30.34,-17.81,nan,nan,-14.63,38.66041782718792,5.805864633750228,-26.02,4952.511298894778,678.6947187549998,0.00,0.00,4031.70,3154.9334481282744,3167.8065162898843,4881.552558586539,6148.043922382836,1781.6299112183297,0.00,2634.306310515251,1504.3933398663814,2421.3804965018967
2024-12-12,2024-12-12_15-35_block5_snake10_trial07,10,5,7,A,116.17208993507384,137.17392791328214,22.857225631921338,33.64278220410319,57.702408619441734,14.328862988036498,19.39530004264948,nan,13.94737914322451,2.9280240981926493,15.18685261557928,-14.69,-24.26,19.543497949125086,nan,31.800924037886567,0.7676001177641312,20.80179000323861,-33.13,-20.21,61.76642093083629,nan,32.754074945421124,2139.6591757190017,4476.524697666874,10393.581350001314,3363.404265673019,2030.4638799422216,2008.0213083530978,0.00,5337.9708062693435,1276.7024134963317,2049.3169485517383,2738.9539286327035,2642.52,2521.733820303621,0.00
2024-12-12,2024-12-12_15-37_block5_snake10_trial08,10,5,8,B,147.1781507818062,125.55628294917457,26.642114178302805,nan,nan,73.16041254190696,7.6984449517565805,7.02,22.147802566343998,-12.51,nan,nan,48.00483137897125,-3.90,11.192537834789722,-19.13,-27.95,nan,nan,49.95919483991719,-5.09,7.310219379202227,-22.39,2226.3875541082516,3199.9010319987055,0.00,0.00,4139.656797170802,2284.016597911583,1315.5899220040806,3098.1567180936195,3604.659094991515,573.22,0.00,2384.5766478871365,533.9392701972042,575.8828733780168
2024-12-12,2024-12-12_15-38_block5_snake10_trial09,10,5,9,B,146.2554726370451,98.02459349636938,14.114930280835301,nan,nan,17.92495057379216,8.032844772434025,95.04,85.15179730755398,-42.16,nan,nan,-1.28,-32.49,33.149984686110905,-47.72,-38.68,nan,nan,2.874300142828269,-35.25,54.895423814511275,-38.89,3094.2300491485985,2962.199416544314,0.00,0.00,1265.4420838718108,1224.502927026198,2539.8985667343964,3611.27,8702.706714585665,0.00,0.00,809.39,1082.6645907369732,1201.9735215987469
2024-12-12,2024-12-12_15-43_block6_snake01_trial01,1,6,1,A,90.55754445391656,59.81,7.324694516310877,117.81787839955307,2.441510686979724,23.93045347170362,nan,nan,11.377860291809952,15.741253628469531,4.039992479881669,-26.09,-14.87,nan,nan,35.924792681694065,17.60962613687756,-20.37,-27.20,-10.66,nan,nan,33.060565450031795,1506.7056733693232,1236.7656202343144,3623.0592446378346,635.7310558323984,2242.7705727902007,0.00,0.00,1902.6578751073198,709.5841726069016,2030.0289102164575,758.6406143943948,660.44,0.00,0.00
2024-12-12,2024-12-12_15-47_block6_snake01_trial03,1,6,3,A,66.21,61.23,10.810706502193353,16.487338070189804,nan,10.971503034412624,11.911429597246109,9.433713834986268,5.354541533075267,31.472835336693148,36.39913271776458,nan,12.805846088087119,-13.18,-20.49,-49.44,29.832093319462462,33.569727804235434,nan,13.980450295341345,-15.47,nan,-49.52,1080.2976998491008,1403.3165844613545,1166.7884947086511,0.00,906.7238898907442,1128.3371319320129,1123.167457081775,5310.020180811343,1104.1318519327585,6830.451367096961,0.00,2148.6634146235656,1301.6446923649512,28.355967208889496
2025-01-17,2025-01-17_11-47_block2_snake14_trial01,14,2,1,B,198.05,190.63530463857933,14.62241013242339,nan,nan,21.395383809551166,98.13988040511137,8.482190104006952,11.707136936470025,-47.26,nan,nan,-37.15,17.110985779230298,-36.74,51.36310951838382,-55.20,nan,nan,-44.07,20.217612916490477,nan,51.32385650757395,3247.755946962076,2085.508294315971,21.18774826875037,0.00,3593.5941334557283,5369.092970137851,631.9263668182446,5666.513200970804,3622.494402340976,1829.9671639561277,115.74939220416718,4318.456392422327,2220.8573833449973,0.00
2025-01-17,2025-01-17_11-51_block2_snake14_trial03,14,2,3,B,312.11033037684376,153.01319196197846,5.586934499156961,nan,nan,130.84675313329979,35.891532415846164,8.628516270048909,28.652888056422107,16.823692225951117,nan,nan,-32.13,18.79677466810075,-21.83,10.598768752101192,21.16366903469296,nan,nan,-33.09,nan,nan,21.288263195877246,3197.097482946597,803.4281072867843,0.00,0.00,17466.37575360483,5463.9390688146805,2649.597360123911,7930.00,2780.9676594095927,54.90184280774346,0.00,4039.309493941355,346.85,0.00
2025-01-17,2025-01-17_12-41_block4_snake04_trial02,4,4,2,B,235.72667576243802,100.08317378890045,37.77559500357191,48.10077315334321,nan,134.0543213650923,124.14764694547924,nan,66.93792547618531,39.701422435042666,-19.13,nan,-31.70,-9.54,nan,35.14833318182856,50.59063698223119,-44.17,nan,-53.39,nan,nan,39.37,14169.061570235835,9175.49,9360.39,0.00,13151.799539355688,8009.407181827877,0.00,5353.636962723986,4146.531139956337,4094.14,346.84541340183296,5827.34,0.12664542722152272,0.00
2025-01-17,2025-01-17_12-45_block4_snake04_trial03,4,4,3,A,208.0968264142803,174.46354185340437,19.496727237342505,13.18151907464013,nan,17.15232693681616,111.93678196076995,8.258835974481869,66.64,24.22761847186552,6.422508108792323,nan,22.42668199627929,-26.90,12.943853602230114,-46.30,28.696039880384756,13.312972788786679,nan,19.62217814897474,nan,nan,-50.88,6003.375006161228,6422.403892486524,867.6722192123765,0.00,1334.911259718167,6778.336430528356,996.6338647193888,5650.239477809725,3802.090934183698,6696.21,0.00,1963.3953338031113,6946.391350670134,0.00
2025-01-17,2025-01-17_12-49_block4_snake04_trial04,4,4,4,B,387.43200494043305,254.19453048990223,11.90279630849187,nan,nan,39.083340306633424,94.85752113514668,16.859788910107365,44.48003666175724,-31.41,nan,nan,-38.49,19.517482558613214,-48.14,9.51,-36.19,nan,nan,-27.52,20.27111774797482,-56.95,21.886589114806178,3168.829025654641,2992.6794091565207,0.00,0.00,5553.1637967625265,9328.866436855064,10152.028502276471,9080.788611828748,14179.086867800315,1555.8352325721212,0.00,2610.9522389386993,8332.884307779963,6961.773414202076
2025-01-17,2025-01-17_12-52_block4_snake04_trial05,4,4,5,A,203.99278706943386,181.53122552199477,nan,nan,nan,26.286815814258887,29.852960512963893,38.06486643769725,124.60771433391145,nan,nan,nan,42.46684715965857,-25.51,3.3042317245203017,-29.54,nan,nan,nan,36.61,-33.96,25.57322768137503,-24.95,5273.577089843086,501.6858380769538,0.00,0.00,4146.571232608829,4071.94,4321.115770383285,5834.200685182524,2933.1481578310236,127.82379532663725,0.00,2625.5748855960974,1428.1925574124498,1827.8587448394317
2025-01-17,2025-01-17_12-56_block4_snake04_trial07,4,4,7,B,177.02740521217981,170.97131643032827,58.68297229108118,nan,nan,22.997911501848648,27.05117233509923,46.51789486496427,13.511082065828742,15.388309037098908,nan,nan,-21.41,46.79627179158084,-28.65,-26.62,36.17958144436331,nan,nan,-23.29,48.96494148607946,-3.28,-22.19,2156.4744658753443,9843.932448716892,1599.8511747072414,0.00,1862.7709775772994,2974.8499894607908,9578.678796994493,3223.4828686780347,4409.629707834619,2036.0292179581595,156.1541120501779,1719.7924981132767,7986.414917557668,5128.684922719201
2025-01-17,2025-01-17_12-56_block4_snake04_trial08,4,4,8,A,206.3696105886371,135.61234251074987,79.29991468884624,15.717162729640668,27.287354329940072,16.694521754268386,161.38204460716355,nan,20.29394316237098,47.56416448969986,-46.69,-28.62,30.00511642299498,-36.40,nan,-0.64,51.10,-45.69,-17.32,21.55808412304096,nan,nan,-1.47,2501.4516203291264,4115.823382342067,3462.4360852435957,6643.35,4592.845458102908,4359.945773176987,0.00,2459.145012617673,2870.144715868991,2148.1483742187133,2840.7640970944194,1480.2200644441812,18.98520414530849,0.00
2025-01-17,2025-01-17_14-09_block6_snake14_trial01,14,6,1,B,322.58588337462163,150.54437034059202,15.164838230348813,8.602605983771895,nan,54.82629970645946,39.034069109482296,nan,81.69343789773347,41.022392295183025,28.430097330647822,nan,-4.26,-11.15,nan,43.07101638910125,39.227412889205056,17.784249950730278,nan,-15.12,nan,nan,45.03581392161362,11037.035245743939,6932.3114282821825,1003.4242426289496,0.00,5788.766967776358,14148.86852014854,12.615775588489052,9445.688240195976,5569.719170787162,4547.658900643111,388.69963516788044,4452.831976192822,26.742328693044712,0.00
2025-01-17,2025-01-17_14-14_block6_snake14_trial03,14,6,3,A,216.8180066927203,240.81151055486484,9.665493011973588,13.067661795129668,nan,41.56501677508941,9.473699965513113,10.949933410785835,9.078038746568183,-11.95,37.14017061167673,nan,-41.84,13.219650677317835,27.408197027657856,45.01424132250469,-12.17,45.028421120210275,nan,-37.71,12.845019768174964,nan,47.75,1785.8845334340558,2423.909956926159,1254.4236266835976,0.00,2517.9752843718757,3301.3592201059473,2068.997410702415,10774.814686833852,2909.024844833025,3847.4259869376497,10720.18893913729,19020.79780125838,3883.7607926845935,0.00
2025-01-17,2025-01-17_14-17_block6_snake14_trial04,14,6,4,A,161.61724629037434,82.62413566525383,7.797859730736751,39.63043495076347,nan,102.14522410284313,58.164725538082735,nan,23.647133305799198,41.18872075859902,-4.56,nan,-3.16,36.86165617320967,nan,-16.07,39.87492013196335,-27.18,nan,-17.84,32.184003757435754,nan,-26.49,3153.1927997951457,3492.5148618275894,5716.5552142064225,0.00,11636.946893324923,11675.763476708757,8.234699087977285,3861.269704949541,2261.83,5594.013593953576,0.00,3477.9772393422973,2520.6331405255705,0.00
2025-01-17,2025-01-17_14-24_block6_snake14_trial06,14,6,6,B,222.32,178.45833074262055,12.920356112700652,35.281839241714124,nan,17.56442011524416,39.283497404934025,nan,103.41455633845871,21.222554605181916,-0.78,nan,-45.84,16.62596879605791,nan,20.236403740461316,24.76473889996888,-15.42,nan,-46.02,nan,nan,17.81916119304194,4038.0843491984224,1700.6138064978468,2853.0610429689737,713.2416124846949,7808.3966989186565,4702.425889144326,0.00,7842.175952283635,2651.876298885809,2008.5711698033201,2595.543136648112,2325.56,0.00,0.00
2025-01-17,2025-01-17_14-29_block6_snake14_trial07,14,6,7,A,247.60494082460843,204.86316651974965,21.18073826617328,nan,nan,24.63995869995019,20.43859677967159,82.45007709432407,15.398131871615444,-13.96,nan,nan,-29.88,25.72186832257103,49.974290019203956,45.89543893642857,-20.56,nan,nan,-38.99,36.15393264959563,nan,47.17530529263806,10475.364308929275,4414.7924033416875,264.6471018506881,0.00,3710.827326961867,21678.536215012402,3970.2202490689706,9202.597983153128,5356.566979328346,4140.382364577345,3429.0413995769923,3977.457464738584,4991.005435559639,0.00
2025-01-17,2025-01-17_15-02_block7_snake09_trial04,9,7,4,A,197.41328439311323,165.70,22.51948552180988,nan,nan,13.750015560428997,14.515940902748863,14.342212606869525,14.40898981035204,42.88904425042502,nan,nan,-39.55,33.57767719639416,-9.57,51.27573369169988,38.969419904400645,nan,nan,-44.25,36.042171203912716,-7.67,52.50596233889396,3992.0028418065963,2379.835968569381,0.00,0.00,2095.5656451039176,1508.713704232477,1599.1389099224436,4524.23,3414.118510637901,445.47,0.00,2750.4025795986395,2721.662544232284,2577.5119955863374
2025-01-17,2025-01-17_15-33_block7_snake09_trial06,9,7,6,B,245.02111703963544,176.22094046724044,12.880292843535411,nan,nan,8.147990704245172,19.79583721220192,26.083291672547173,31.314434858553152,-41.14,nan,nan,-25.38,11.27977695633859,39.097382851136565,22.709161146938925,-45.27,nan,nan,-26.16,3.5901691003264578,43.11340670386377,28.86048268357577,3838.7048990547123,1337.4004086400607,0.00,0.00,4275.261248428063,2679.1770526101886,5273.33,5829.92,4505.917547910266,0.00,0.00,8905.21,2902.902213827255,12058.253720057484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
